"Participant","QuestionType","Topic","QuestionID","Condition","MIST"
"aujaqz4rqr","real","general","3","Pretest",88
"aujaqz4rqr","fake","general","14","Pretest",0
"aujaqz4rqr","fake","covid","10","Pretest",35
"aujaqz4rqr","real","general","24","Pretest",98
"aujaqz4rqr","fake","general","24","Pretest",0
"aujaqz4rqr","real","general","27","Pretest",100
"aujaqz4rqr","fake","general","1","Pretest",0
"aujaqz4rqr","fake","general","15","Pretest",0
"aujaqz4rqr","real","covid","7","Pretest",87
"aujaqz4rqr","real","general","8","Pretest",0
"aujaqz4rqr","fake","general","13","Pretest",1
"aujaqz4rqr","real","general","1","Pretest",24
"aujaqz4rqr","real","covid","10","Pretest",100
"aujaqz4rqr","real","general","19","Pretest",76
"aujaqz4rqr","fake","general","22","Pretest",22
"aujaqz4rqr","fake","covid","3","Pretest",94
"aujaqz4rqr","real","general","28","Pretest",100
"aujaqz4rqr","real","general","18","Pretest",84
"aujaqz4rqr","real","general","16","Pretest",89
"aujaqz4rqr","fake","covid","7","Pretest",94
"aujaqz4rqr","fake","general","28","Pretest",0
"aujaqz4rqr","fake","general","4","Pretest",0
"aujaqz4rqr","fake","general","18","Pretest",0
"aujaqz4rqr","real","covid","6","Pretest",99
"aujaqz4rqr","real","general","20","Pretest",98
"aujaqz4rqr","real","general","17","Pretest",92
"aujaqz4rqr","fake","general","16","Pretest",0
"aujaqz4rqr","fake","general","25","Pretest",0
"aujaqz4rqr","real","general","2","Pretest",80
"aujaqz4rqr","real","general","22","Pretest",91
"aujaqz4rqr","fake","covid","5","Pretest",100
"aujaqz4rqr","fake","general","20","Pretest",0
"aujaqz4rqr","real","general","5","Pretest",17
"aujaqz4rqr","fake","general","7","Pretest",0
"aujaqz4rqr","real","covid","3","Pretest",100
"aujaqz4rqr","fake","covid","4","Pretest",0
"aujaqz4rqr","fake","general","26","Posttest",7
"aujaqz4rqr","real","covid","4","Posttest",72
"aujaqz4rqr","real","general","25","Posttest",99
"aujaqz4rqr","real","general","26","Posttest",100
"aujaqz4rqr","fake","general","6","Posttest",6
"aujaqz4rqr","fake","covid","6","Posttest",69
"aujaqz4rqr","real","general","12","Posttest",0
"aujaqz4rqr","fake","general","30","Posttest",0
"aujaqz4rqr","fake","general","5","Posttest",0
"aujaqz4rqr","real","general","10","Posttest",0
"aujaqz4rqr","real","general","13","Posttest",0
"aujaqz4rqr","real","general","9","Posttest",0
"aujaqz4rqr","fake","covid","9","Posttest",89
"aujaqz4rqr","fake","covid","2","Posttest",0
"aujaqz4rqr","real","general","30","Posttest",83
"aujaqz4rqr","fake","general","2","Posttest",69
"aujaqz4rqr","fake","general","17","Posttest",0
"aujaqz4rqr","fake","covid","8","Posttest",81
"aujaqz4rqr","real","general","31","Posttest",99
"aujaqz4rqr","fake","general","27","Posttest",0
"aujaqz4rqr","fake","general","9","Posttest",0
"aujaqz4rqr","fake","general","11","Posttest",0
"aujaqz4rqr","fake","general","12","Posttest",81
"aujaqz4rqr","real","general","29","Posttest",100
"aujaqz4rqr","fake","general","8","Posttest",73
"aujaqz4rqr","fake","general","3","Posttest",0
"aujaqz4rqr","real","general","21","Posttest",100
"aujaqz4rqr","real","general","11","Posttest",0
"aujaqz4rqr","fake","covid","1","Posttest",100
"aujaqz4rqr","real","general","15","Posttest",57
"aujaqz4rqr","real","covid","5","Posttest",100
"aujaqz4rqr","fake","general","29","Posttest",0
"aujaqz4rqr","real","general","6","Posttest",91
"aujaqz4rqr","real","covid","8","Posttest",100
"aujaqz4rqr","real","general","4","Posttest",68
"aujaqz4rqr","real","covid","2","Posttest",100
"aujaqz4rqr","real","covid","1","Posttest",70
"aujaqz4rqr","fake","general","10","Posttest",100
"aujaqz4rqr","real","general","14","Posttest",0
"aujaqz4rqr","fake","general","23","Posttest",0
"aujaqz4rqr","real","general","23","Posttest",93
"ge63be0ggy","real","covid","8","Pretest",100
"ge63be0ggy","fake","general","4","Pretest",0
"ge63be0ggy","fake","general","13","Pretest",0
"ge63be0ggy","fake","general","14","Pretest",0
"ge63be0ggy","real","general","22","Pretest",100
"ge63be0ggy","fake","general","8","Pretest",0
"ge63be0ggy","real","general","12","Pretest",0
"ge63be0ggy","fake","general","11","Pretest",0
"ge63be0ggy","fake","general","22","Pretest",19
"ge63be0ggy","real","general","6","Pretest",80
"ge63be0ggy","real","general","29","Pretest",100
"ge63be0ggy","real","general","26","Pretest",45
"ge63be0ggy","real","general","13","Pretest",13
"ge63be0ggy","real","covid","6","Pretest",64
"ge63be0ggy","real","general","31","Pretest",100
"ge63be0ggy","fake","covid","4","Pretest",15
"ge63be0ggy","fake","general","27","Pretest",0
"ge63be0ggy","real","covid","10","Pretest",21
"ge63be0ggy","real","general","20","Pretest",7
"ge63be0ggy","real","general","9","Pretest",11
"ge63be0ggy","fake","covid","9","Pretest",14
"ge63be0ggy","real","general","10","Pretest",23
"ge63be0ggy","fake","general","24","Pretest",11
"ge63be0ggy","fake","general","30","Pretest",68
"ge63be0ggy","fake","covid","3","Pretest",87
"ge63be0ggy","fake","covid","6","Pretest",60
"ge63be0ggy","fake","general","20","Pretest",75
"ge63be0ggy","fake","general","23","Pretest",81
"ge63be0ggy","real","covid","9","Pretest",67
"ge63be0ggy","real","general","18","Pretest",100
"ge63be0ggy","fake","general","7","Pretest",0
"ge63be0ggy","fake","general","15","Pretest",0
"ge63be0ggy","real","general","27","Pretest",100
"ge63be0ggy","fake","general","2","Pretest",66
"ge63be0ggy","real","general","7","Pretest",74
"ge63be0ggy","fake","general","28","Pretest",24
"ge63be0ggy","real","general","24","Pretest",63
"ge63be0ggy","real","general","21","Pretest",38
"ge63be0ggy","fake","covid","8","Pretest",37
"ge63be0ggy","real","covid","3","Pretest",31
"ge63be0ggy","fake","covid","2","Posttest",33
"ge63be0ggy","fake","covid","10","Posttest",31
"ge63be0ggy","real","general","2","Posttest",45
"ge63be0ggy","real","general","3","Posttest",61
"ge63be0ggy","real","general","16","Posttest",61
"ge63be0ggy","real","general","1","Posttest",63
"ge63be0ggy","real","covid","4","Posttest",63
"ge63be0ggy","fake","general","5","Posttest",33
"ge63be0ggy","fake","general","10","Posttest",62
"ge63be0ggy","real","covid","5","Posttest",40
"ge63be0ggy","fake","covid","5","Posttest",27
"ge63be0ggy","real","general","28","Posttest",61
"ge63be0ggy","real","general","30","Posttest",59
"ge63be0ggy","real","general","15","Posttest",63
"ge63be0ggy","real","general","8","Posttest",39
"ge63be0ggy","fake","general","18","Posttest",27
"ge63be0ggy","fake","general","9","Posttest",31
"ge63be0ggy","fake","general","26","Posttest",37
"ge63be0ggy","fake","general","21","Posttest",43
"ge63be0ggy","fake","covid","1","Posttest",36
"ge63be0ggy","real","general","23","Posttest",41
"ge63be0ggy","fake","general","1","Posttest",38
"ge63be0ggy","real","general","5","Posttest",43
"ge63be0ggy","real","general","19","Posttest",31
"ge63be0ggy","fake","general","6","Posttest",33
"ge63be0ggy","fake","general","25","Posttest",32
"ge63be0ggy","fake","covid","7","Posttest",29
"ge63be0ggy","fake","general","29","Posttest",16
"ge63be0ggy","real","general","4","Posttest",26
"ge63be0ggy","real","covid","2","Posttest",38
"ge63be0ggy","real","general","11","Posttest",39
"ge63be0ggy","fake","general","19","Posttest",28
"ge63be0ggy","fake","general","3","Posttest",40
"ge63be0ggy","real","covid","7","Posttest",29
"ge63be0ggy","real","general","25","Posttest",39
"ge63be0ggy","real","general","14","Posttest",35
"ge63be0ggy","real","covid","1","Posttest",43
"ge63be0ggy","fake","general","16","Posttest",36
"ge63be0ggy","fake","general","12","Posttest",34
"ge63be0ggy","fake","general","17","Posttest",30
"ge63be0ggy","real","general","17","Posttest",41
"a88l5djs1h","fake","general","14","Pretest",0
"a88l5djs1h","fake","general","1","Pretest",0
"a88l5djs1h","fake","covid","7","Pretest",81
"a88l5djs1h","fake","general","24","Pretest",7
"a88l5djs1h","real","general","28","Pretest",72
"a88l5djs1h","real","general","4","Pretest",22
"a88l5djs1h","real","general","31","Pretest",72
"a88l5djs1h","fake","covid","9","Pretest",70
"a88l5djs1h","real","general","5","Pretest",55
"a88l5djs1h","real","covid","8","Pretest",77
"a88l5djs1h","real","general","10","Pretest",10
"a88l5djs1h","real","general","3","Pretest",67
"a88l5djs1h","real","general","11","Pretest",21
"a88l5djs1h","real","covid","7","Pretest",65
"a88l5djs1h","real","covid","4","Pretest",32
"a88l5djs1h","fake","general","16","Pretest",19
"a88l5djs1h","real","general","30","Pretest",74
"a88l5djs1h","real","general","7","Pretest",16
"a88l5djs1h","fake","general","7","Pretest",49
"a88l5djs1h","fake","covid","3","Pretest",13
"a88l5djs1h","fake","general","5","Pretest",35
"a88l5djs1h","real","general","17","Pretest",72
"a88l5djs1h","real","general","26","Pretest",67
"a88l5djs1h","fake","general","30","Pretest",47
"a88l5djs1h","fake","general","28","Pretest",36
"a88l5djs1h","fake","general","12","Pretest",39
"a88l5djs1h","fake","general","11","Pretest",19
"a88l5djs1h","fake","general","2","Pretest",43
"a88l5djs1h","real","general","12","Pretest",13
"a88l5djs1h","real","covid","2","Pretest",31
"a88l5djs1h","real","general","24","Pretest",61
"a88l5djs1h","fake","covid","6","Pretest",32
"a88l5djs1h","fake","general","22","Pretest",60
"a88l5djs1h","fake","general","3","Pretest",16
"a88l5djs1h","fake","covid","5","Pretest",86
"a88l5djs1h","fake","general","10","Pretest",62
"a88l5djs1h","fake","general","29","Pretest",33
"a88l5djs1h","real","general","25","Pretest",66
"a88l5djs1h","real","covid","9","Pretest",70
"a88l5djs1h","real","general","16","Pretest",82
"a88l5djs1h","real","general","9","Posttest",0
"a88l5djs1h","real","general","18","Posttest",69
"a88l5djs1h","real","general","19","Posttest",62
"a88l5djs1h","fake","covid","10","Posttest",72
"a88l5djs1h","real","general","6","Posttest",79
"a88l5djs1h","fake","general","26","Posttest",3
"a88l5djs1h","real","covid","1","Posttest",25
"a88l5djs1h","fake","covid","2","Posttest",36
"a88l5djs1h","real","covid","3","Posttest",69
"a88l5djs1h","fake","general","6","Posttest",35
"a88l5djs1h","real","covid","5","Posttest",38
"a88l5djs1h","real","covid","10","Posttest",66
"a88l5djs1h","real","general","20","Posttest",62
"a88l5djs1h","fake","general","17","Posttest",7
"a88l5djs1h","real","general","13","Posttest",16
"a88l5djs1h","real","general","21","Posttest",58
"a88l5djs1h","fake","general","27","Posttest",4
"a88l5djs1h","real","general","8","Posttest",18
"a88l5djs1h","fake","covid","1","Posttest",23
"a88l5djs1h","fake","general","19","Posttest",32
"a88l5djs1h","real","general","22","Posttest",34
"a88l5djs1h","fake","general","8","Posttest",43
"a88l5djs1h","real","general","1","Posttest",57
"a88l5djs1h","fake","general","21","Posttest",33
"a88l5djs1h","fake","general","23","Posttest",25
"a88l5djs1h","fake","general","13","Posttest",27
"a88l5djs1h","fake","general","25","Posttest",30
"a88l5djs1h","real","general","27","Posttest",69
"a88l5djs1h","real","general","15","Posttest",43
"a88l5djs1h","real","general","29","Posttest",59
"a88l5djs1h","fake","general","15","Posttest",36
"a88l5djs1h","fake","general","20","Posttest",31
"a88l5djs1h","real","general","2","Posttest",15
"a88l5djs1h","fake","general","18","Posttest",18
"a88l5djs1h","real","covid","6","Posttest",19
"a88l5djs1h","fake","general","4","Posttest",17
"a88l5djs1h","fake","general","9","Posttest",15
"a88l5djs1h","real","general","14","Posttest",9
"a88l5djs1h","real","general","23","Posttest",81
"a88l5djs1h","fake","covid","4","Posttest",19
"a88l5djs1h","fake","covid","8","Posttest",33
"okupmunhak","fake","general","11","Pretest",58
"okupmunhak","fake","general","30","Pretest",59
"okupmunhak","real","general","24","Pretest",98
"okupmunhak","fake","general","28","Pretest",23
"okupmunhak","real","covid","6","Pretest",4
"okupmunhak","fake","covid","5","Pretest",7
"okupmunhak","fake","general","5","Pretest",1
"okupmunhak","fake","general","7","Pretest",10
"okupmunhak","real","general","23","Pretest",85
"okupmunhak","real","general","21","Pretest",95
"okupmunhak","fake","general","21","Pretest",3
"okupmunhak","real","general","12","Pretest",5
"okupmunhak","fake","general","1","Pretest",1
"okupmunhak","real","covid","3","Pretest",76
"okupmunhak","fake","general","27","Pretest",16
"okupmunhak","real","general","15","Pretest",62
"okupmunhak","real","general","25","Pretest",79
"okupmunhak","fake","general","6","Pretest",6
"okupmunhak","real","general","30","Pretest",82
"okupmunhak","fake","general","25","Pretest",7
"okupmunhak","fake","general","8","Pretest",22
"okupmunhak","real","covid","8","Pretest",100
"okupmunhak","fake","general","18","Pretest",24
"okupmunhak","fake","general","17","Pretest",2
"okupmunhak","real","general","7","Pretest",16
"okupmunhak","real","general","22","Pretest",89
"okupmunhak","real","general","16","Pretest",100
"okupmunhak","fake","covid","4","Pretest",79
"okupmunhak","fake","general","14","Pretest",1
"okupmunhak","real","general","26","Pretest",96
"okupmunhak","fake","general","4","Pretest",0
"okupmunhak","real","covid","2","Pretest",100
"okupmunhak","real","general","9","Pretest",0
"okupmunhak","real","general","1","Pretest",52
"okupmunhak","fake","covid","3","Pretest",0
"okupmunhak","real","general","5","Pretest",66
"okupmunhak","real","general","27","Pretest",80
"okupmunhak","fake","covid","7","Pretest",77
"okupmunhak","fake","covid","9","Pretest",100
"okupmunhak","real","covid","5","Pretest",0
"okupmunhak","fake","general","15","Posttest",71
"okupmunhak","fake","general","20","Posttest",70
"okupmunhak","real","covid","1","Posttest",32
"okupmunhak","real","covid","4","Posttest",66
"okupmunhak","real","general","6","Posttest",34
"okupmunhak","real","general","29","Posttest",70
"okupmunhak","fake","general","16","Posttest",32
"okupmunhak","real","general","8","Posttest",23
"okupmunhak","real","general","2","Posttest",60
"okupmunhak","fake","covid","1","Posttest",35
"okupmunhak","real","general","28","Posttest",24
"okupmunhak","fake","general","3","Posttest",61
"okupmunhak","fake","covid","8","Posttest",57
"okupmunhak","real","covid","9","Posttest",34
"okupmunhak","real","general","10","Posttest",31
"okupmunhak","real","general","17","Posttest",68
"okupmunhak","real","general","13","Posttest",22
"okupmunhak","real","covid","10","Posttest",70
"okupmunhak","fake","general","29","Posttest",33
"okupmunhak","real","general","4","Posttest",25
"okupmunhak","fake","general","10","Posttest",67
"okupmunhak","fake","general","13","Posttest",66
"okupmunhak","fake","general","23","Posttest",24
"okupmunhak","fake","covid","10","Posttest",25
"okupmunhak","fake","covid","6","Posttest",63
"okupmunhak","real","general","20","Posttest",16
"okupmunhak","fake","covid","2","Posttest",26
"okupmunhak","fake","general","9","Posttest",33
"okupmunhak","fake","general","26","Posttest",63
"okupmunhak","fake","general","12","Posttest",50
"okupmunhak","real","general","31","Posttest",23
"okupmunhak","real","general","14","Posttest",25
"okupmunhak","fake","general","24","Posttest",37
"okupmunhak","fake","general","22","Posttest",69
"okupmunhak","real","covid","7","Posttest",28
"okupmunhak","real","general","3","Posttest",14
"okupmunhak","real","general","19","Posttest",63
"okupmunhak","fake","general","19","Posttest",33
"okupmunhak","real","general","11","Posttest",62
"okupmunhak","real","general","18","Posttest",25
"okupmunhak","fake","general","2","Posttest",31
"kqqryp5902","real","general","11","Pretest",0
"kqqryp5902","fake","covid","5","Pretest",32
"kqqryp5902","fake","general","5","Pretest",28
"kqqryp5902","fake","covid","2","Pretest",100
"kqqryp5902","fake","general","18","Pretest",73
"kqqryp5902","fake","general","24","Pretest",8
"kqqryp5902","real","general","28","Pretest",86
"kqqryp5902","real","general","9","Pretest",80
"kqqryp5902","fake","general","25","Pretest",25
"kqqryp5902","fake","general","27","Pretest",90
"kqqryp5902","real","general","30","Pretest",100
"kqqryp5902","fake","covid","9","Pretest",66
"kqqryp5902","real","covid","4","Pretest",86
"kqqryp5902","real","general","17","Pretest",0
"kqqryp5902","real","general","21","Pretest",100
"kqqryp5902","real","general","27","Pretest",15
"kqqryp5902","real","general","12","Pretest",0
"kqqryp5902","real","general","4","Pretest",0
"kqqryp5902","fake","general","9","Pretest",0
"kqqryp5902","real","general","18","Pretest",16
"kqqryp5902","fake","covid","1","Pretest",92
"kqqryp5902","real","general","22","Pretest",70
"kqqryp5902","fake","general","16","Pretest",0
"kqqryp5902","fake","general","14","Pretest",0
"kqqryp5902","real","covid","6","Pretest",100
"kqqryp5902","fake","general","8","Pretest",0
"kqqryp5902","fake","general","6","Pretest",20
"kqqryp5902","real","covid","5","Pretest",83
"kqqryp5902","real","general","13","Pretest",14
"kqqryp5902","fake","covid","7","Pretest",0
"kqqryp5902","real","general","23","Pretest",71
"kqqryp5902","fake","general","20","Pretest",5
"kqqryp5902","fake","general","17","Pretest",15
"kqqryp5902","real","covid","8","Pretest",87
"kqqryp5902","fake","general","10","Pretest",95
"kqqryp5902","real","general","3","Pretest",23
"kqqryp5902","real","general","16","Pretest",81
"kqqryp5902","fake","general","26","Pretest",100
"kqqryp5902","real","covid","1","Pretest",75
"kqqryp5902","fake","general","19","Pretest",0
"kqqryp5902","fake","covid","6","Posttest",69
"kqqryp5902","fake","general","23","Posttest",13
"kqqryp5902","real","general","8","Posttest",0
"kqqryp5902","fake","general","30","Posttest",18
"kqqryp5902","real","general","26","Posttest",0
"kqqryp5902","real","general","15","Posttest",92
"kqqryp5902","real","general","14","Posttest",0
"kqqryp5902","fake","general","2","Posttest",0
"kqqryp5902","real","general","24","Posttest",84
